,STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT21,WT22,WV01
13473,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-21,,,9.4,1017.0,1016.0,0.0,0.0,0.0,,46,33,,,30.0,30.0,,,0.0,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,
13474,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-22,,,17.67,1332.0,1315.0,0.03,0.0,0.0,,46,40,,,30.0,30.0,,,0.0,,25.9,32.0,,,,,,,,,,,,,,,,1.0,,,,,
13475,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-23,,,18.79,1132.0,1131.0,1.56,0.0,0.0,,45,42,,,20.0,20.0,,,0.0,,29.1,34.9,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13476,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-24,,,14.32,813.0,812.0,0.12,0.0,0.0,,59,42,,,350.0,350.0,,,0.0,,28.0,33.1,,,1.0,,,,,,,,,,,,,1.0,,,,,
13477,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-25,,,6.26,850.0,1334.0,0.0,0.0,0.0,,52,36,,,30.0,140.0,,,0.0,,12.1,14.1,,,,,,,,,,,,,,,,,,,,,
13478,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-26,,,6.26,1303.0,1307.0,0.0,0.0,0.0,,56,37,,,230.0,220.0,,,0.0,,16.1,17.0,,,1.0,,,,,,,,,,1.0,,,,,,,,
13479,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-27,,,7.61,1720.0,2017.0,0.0,0.0,0.0,,59,41,,,230.0,250.0,,,0.0,,13.0,16.1,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,
13480,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-28,,,8.5,1200.0,1200.0,0.0,0.0,0.0,,58,43,,,90.0,90.0,,,0.0,,19.9,23.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,
13481,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-29,,,7.16,2304.0,1936.0,0.0,0.0,0.0,,58,48,,,190.0,160.0,,,0.0,,15.0,17.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,
13482,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-11-30,,,12.53,1825.0,1611.0,0.0,0.0,0.0,,60,53,,,190.0,180.0,,,0.0,,21.9,28.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
13483,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-01,,,23.49,1740.0,1736.0,0.05,0.0,0.0,,64,50,,,190.0,180.0,,,0.0,,40.9,51.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,
13484,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-02,,,18.12,32.0,28.0,0.0,0.0,0.0,,50,39,,,280.0,290.0,,,0.0,,32.0,40.9,,,,,,,,,,,,,,,,,,,,,
13485,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-03,,,9.4,2354.0,2352.0,0.0,0.0,0.0,,44,35,,,310.0,320.0,,,0.0,,17.9,23.0,,,,,,,,,,,,,,,,,,,,,
13486,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-04,,,15.21,1057.0,234.0,0.0,0.0,0.0,,43,31,,,320.0,300.0,,,0.0,,29.1,33.1,,,,,,,,,,,,,,,,1.0,,,,,
13487,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-05,,,13.65,857.0,856.0,0.0,0.0,0.0,,38,29,,,270.0,270.0,,,0.0,,25.1,30.0,,,,,,,,,,,,,,,,,,,,,
13488,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-06,,,17.22,1646.0,1643.0,0.0,0.0,0.0,,49,28,,,190.0,190.0,,,0.0,,33.1,38.0,,,,,,,,,,,,,,,,,,,,,
13489,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-07,,,14.54,2230.0,2230.0,0.0,0.0,0.0,,54,27,,,300.0,300.0,,,0.0,,34.9,40.9,,,,,,,,,,,,,,,,,,,,,
13490,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-08,,,23.04,1011.0,147.0,0.0,0.0,0.0,,30,19,,,300.0,310.0,,,0.0,,38.0,46.1,,,,,,,,,,,,,,,,,,,,,
13491,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-09,,,17.22,102.0,46.0,0.0,0.0,0.0,,39,24,,,270.0,260.0,,,0.0,,23.0,28.0,,,,,,,,,,,,,,,,,,,,,
13492,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-10,,,14.09,232.0,231.0,0.0,0.0,0.0,,53,35,,,240.0,240.0,,,0.0,,21.9,25.1,,,,,,,,,,,,,,,,,,,,,
13493,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-11,,,7.83,1627.0,1908.0,0.0,0.0,0.0,,58,38,,,350.0,110.0,,,0.0,,14.1,15.0,,,,,,,,,,,,,,,,,,,,,
13494,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-12,,,7.61,2224.0,2238.0,0.0,0.0,0.0,,49,40,,,130.0,120.0,,,0.0,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
13495,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-13,,,10.74,2352.0,1020.0,0.16,0.0,0.0,,54,48,,,240.0,160.0,,,0.0,,15.0,19.9,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
13496,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-14,,,9.17,201.0,200.0,0.0,0.0,0.0,,49,43,,,250.0,250.0,,,0.0,,15.0,17.9,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,
13497,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-15,,,9.4,2355.0,2251.0,0.0,0.0,0.0,,51,43,,,300.0,300.0,,,0.0,,25.9,34.9,,,1.0,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,
13498,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-16,,,10.51,34.0,31.0,0.0,0.0,0.0,,52,37,,,310.0,300.0,,,0.0,,25.9,32.0,,,,,,,,,,,,,,,,,,,,,
13499,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-17,,,10.29,1200.0,1305.0,0.0,0.0,0.0,,53,35,,,230.0,230.0,,,0.0,,17.0,17.9,,,,,,,,,,,,,,,,,,,,,
13500,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-18,,,13.2,2214.0,2115.0,0.0,0.0,0.0,,60,44,,,320.0,320.0,,,0.0,,28.0,32.0,,,,,,,,,,,,,,,,1.0,,,,,
13501,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-19,,,12.08,1816.0,1816.0,0.0,0.0,0.0,,47,36,,,320.0,320.0,,,0.0,,23.9,29.1,,,,,,,,,,,,,,,,,,,,,
13502,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-20,,,10.96,2332.0,1938.0,0.0,0.0,0.0,,44,31,,,230.0,220.0,,,0.0,,19.9,23.0,,,,,,,,,,,,,,,,,,,,,
13503,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-21,,,11.18,815.0,815.0,0.0,0.0,0.0,,52,38,,,240.0,240.0,,,0.0,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,
13504,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-22,,,9.62,1459.0,1339.0,0.49,0.0,0.0,,51,34,,,80.0,80.0,,,0.0,,17.0,21.9,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13505,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-23,,,15.88,1925.0,1635.0,0.67,0.0,0.0,,59,46,,,260.0,280.0,,,0.0,,23.9,30.0,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
13506,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-24,,,14.76,1135.0,1227.0,0.0,0.0,0.0,,54,42,,,300.0,300.0,,,0.0,,29.1,36.0,,,,,,,,,,,,,,,,,,,,,
13507,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-25,,,9.4,2137.0,2338.0,0.43,0.0,0.0,,47,35,,,100.0,90.0,,,0.0,,23.9,30.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13508,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-26,,,12.3,47.0,46.0,0.11,0.0,0.0,,55,44,,,70.0,70.0,,,0.0,,23.9,31.1,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
13509,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-27,,,17.45,1425.0,1431.0,0.0,0.0,0.0,,44,38,,,280.0,290.0,,,0.0,,29.1,34.9,,,,,,,,,,,,,,,,,,,,,
13510,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-28,,,11.18,46.0,58.0,0.0,0.0,0.0,,49,35,,,260.0,260.0,,,0.0,,19.9,21.9,,,,,,,,,,,,,,,,,,,,,
13511,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-29,,,6.71,1021.0,1019.0,0.0,0.0,0.0,,49,35,,,50.0,60.0,,,0.0,,13.0,15.0,,,,,,,,,,,,,,,,,,,,,
13512,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-30,,,10.29,2015.0,2014.0,0.0,0.0,0.0,,50,32,,,320.0,330.0,,,0.0,,23.0,29.1,,,,,,,,,,,,,,,,,,,,,
13513,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2006-12-31,,,9.62,543.0,545.0,0.0,0.0,0.0,,45,32,,,360.0,360.0,,,0.0,,19.9,23.0,,,,,,,,,,,,,,,,,,,,,
13514,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-01,,,14.09,754.0,753.0,1.18,0.0,0.0,,55,45,,,160.0,160.0,,,0.0,,28.0,34.9,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
13515,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-02,,,16.55,901.0,900.0,0.0,0.0,0.0,,52,36,,,310.0,310.0,,,0.0,,33.1,40.0,,,,,,,,,,,,,,,,,,,,,
13516,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-03,,,11.41,1228.0,1214.0,0.0,0.0,0.0,,51,32,,,230.0,240.0,,,0.0,,19.9,23.0,,,,,,,,,,,,,,,,,,,,,
13517,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-04,,,9.4,1340.0,1055.0,0.0,0.0,0.0,,53,37,,,230.0,220.0,,,0.0,,17.0,19.9,,,,,,,,,,,,,,,,,,,,,
13518,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-05,,,9.4,752.0,2241.0,0.06,0.0,0.0,,56,46,,,190.0,190.0,,,0.0,,17.0,19.9,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
13519,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-06,,,15.66,1858.0,1853.0,0.02,0.0,0.0,,71,51,,,290.0,280.0,,,0.0,,28.0,34.9,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
13520,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-07,,,10.96,19.0,26.0,0.17,0.0,0.0,,56,44,,,300.0,300.0,,,0.0,,25.1,30.0,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13521,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-08,,,17.45,1749.0,1811.0,1.24,0.0,0.0,,55,38,,,270.0,300.0,,,0.0,,33.1,44.1,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13522,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-09,,,16.78,1226.0,1225.0,0.0,0.0,0.0,,45,34,,,240.0,240.0,,,0.0,,30.0,36.0,,,,,,,,,,,,,,,,,,,,,
13523,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-10,,,18.79,1211.0,1728.0,0.0,0.0,0.0,,36,29,,,290.0,300.0,,,0.0,,29.1,36.9,,,,,,,,,,,,,,,,,,1.0,,,
13524,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-11,,,10.96,2350.0,44.0,0.0,0.0,0.0,,39,26,,,220.0,310.0,,,0.0,,19.9,23.9,,,,,,,,,,,,,,,,,,,,,
13525,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-12,,,13.42,423.0,136.0,0.0,0.0,0.0,,50,39,,,200.0,200.0,,,0.0,,23.9,29.1,,,,,,,,,,,,,,,,1.0,,,,,
13526,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-13,,,8.72,2248.0,1035.0,0.06,0.0,0.0,,56,41,,,20.0,240.0,,,0.0,,14.1,16.1,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13527,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-14,,,6.49,2343.0,1849.0,0.07,0.0,0.0,,47,43,,,40.0,360.0,,,0.0,,12.1,16.1,,,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,,,,
13528,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-15,,,6.71,138.0,137.0,0.01,0.0,0.0,,52,41,,,50.0,40.0,,,0.0,,14.1,16.1,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,,,,
13529,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-16,,,19.91,2252.0,2251.0,0.0,0.0,0.0,,56,23,,,310.0,310.0,,,0.0,,33.1,42.9,,,,,,,,,,,,,,,,1.0,,,,,
13530,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-17,,,15.21,249.0,248.0,0.0,0.0,0.0,,30,19,,,320.0,320.0,,,0.0,,34.9,40.0,,,,,,,,,,,,,,,,,,,,,
13531,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-18,,,4.47,1936.0,1935.0,0.1,0.0,0.0,,37,22,,,350.0,360.0,,,0.0,,13.0,15.0,,,1.0,,,,,,,,,,1.0,,,1.0,,1.0,,,
13532,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-19,,,16.11,1428.0,1418.0,0.02,0.4,0.0,,44,32,,,290.0,300.0,,,0.0,,32.0,40.0,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,
13533,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-20,,,24.16,1601.0,1451.0,0.03,0.7,0.0,,34,22,,,310.0,320.0,,,0.0,,38.9,47.0,,,,,,,,,,1.0,,,,,,,,1.0,,,
13534,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-21,,,8.72,31.0,29.0,0.0,0.0,0.0,,30,19,,,310.0,300.0,,,0.0,,25.9,30.0,,,,,,,,,,,,,,,,,,,,,
13535,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-22,,,2.91,55.0,1007.0,0.0,0.0,0.0,,33,25,,,220.0,30.0,,,0.0,,8.9,10.1,,,,,,,,,,,,,,,,,,1.0,,,
13536,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-23,,,13.2,517.0,526.0,0.0,0.0,0.0,,37,29,,,310.0,310.0,,,0.0,,23.0,25.9,,,,,,,,,,,,,,,,,,1.0,,,
13537,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-24,,,11.41,1414.0,1129.0,0.0,0.0,0.0,,42,30,,,270.0,320.0,,,0.0,,17.0,23.0,,,,,,,,,,,,,,,,,,,,,
13538,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-25,,,12.3,2317.0,2337.0,0.0,0.0,0.0,,36,16,,,320.0,310.0,,,0.0,,32.0,36.0,,,,,,,,,,,,,,,,,,1.0,,,
13539,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-26,,,20.8,142.0,141.0,0.0,0.0,0.0,,24,9,,,310.0,310.0,,,0.0,,36.0,42.9,,,,,,,,,,,,,,,,,,,,,
13540,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-27,,,6.71,1900.0,1936.0,0.01,0.0,0.0,,39,21,,,240.0,230.0,,,0.0,,16.1,17.0,,,,,,,,,,,,,,,,1.0,,,,,
13541,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-28,,,6.49,2357.0,2345.0,0.09,0.3,0.0,,42,31,,,360.0,10.0,,,0.0,,21.0,23.9,,,1.0,,,,,,,,,,1.0,1.0,,1.0,,1.0,,,
13542,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-29,,,18.12,1013.0,1009.0,0.02,0.2,1.0,,31,23,,,310.0,290.0,,,0.0,,31.1,38.0,,,,,,,,,,,,,,,,,,1.0,,,
13543,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-30,,,12.75,2133.0,2133.0,0.0,0.0,0.0,,36,22,,,240.0,240.0,,,0.0,,23.0,25.1,,,,,,,,,,,,,,,,,,,,,
13544,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-01-31,,,16.33,1117.0,1215.0,0.01,0.1,0.0,,34,26,,,310.0,300.0,,,0.0,,25.1,30.0,,,,,,,,,,,,,,,,,,1.0,,,
13545,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-01,,,11.41,1112.0,1103.0,0.0,0.0,0.0,,36,26,,,240.0,240.0,,,0.0,,25.1,29.1,,,,,,,,,,,,,,,,,,,,,
13546,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-02,,,6.04,2358.0,138.0,0.17,0.0,0.0,,39,32,,,280.0,270.0,,,0.0,,17.0,19.9,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,
13547,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-03,,,19.91,338.0,337.0,0.0,0.0,0.0,,36,24,,,270.0,270.0,,,0.0,,32.0,38.0,,,,,,,,,,,,,,,,,,,,,
13548,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-04,,,20.58,2252.0,2254.0,0.0,0.0,0.0,,31,18,,,290.0,290.0,,,0.0,,32.0,38.9,,,,,,,,,,,,,,,,,,,,,
13549,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-05,,,22.82,44.0,43.0,0.0,0.0,0.0,,19,9,,,280.0,290.0,,,0.0,,33.1,40.9,,,,,,,,,,,,,,,,,,,,,
13550,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-06,,,15.88,1816.0,1816.0,0.0,0.0,0.0,,25,11,,,260.0,260.0,,,0.0,,23.9,28.0,,,,,,,,,,,,,,,,,,,,,
13551,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-07,,,14.99,1340.0,1432.0,0.0,0.0,0.0,,26,13,,,280.0,310.0,,,0.0,,23.9,31.1,,,,,,,,,,,,,,,,,,1.0,,,
13552,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-08,,,19.01,1619.0,1244.0,0.0,0.0,0.0,,30,15,,,290.0,290.0,,,0.0,,28.0,36.9,,,,,,,,,,,,,,,,,,,,,
13553,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-09,,,19.69,1725.0,1345.0,0.0,0.0,0.0,,33,19,,,300.0,290.0,,,0.0,,29.1,33.1,,,,,,,,,,,,,,,,,,,,,
13554,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-10,,,14.32,1655.0,1654.0,0.0,0.0,0.0,,35,23,,,300.0,300.0,,,0.0,,23.0,30.0,,,,,,,,,,,,,,,,,,,,,
13555,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-11,,,11.86,2001.0,2000.0,0.0,0.0,0.0,,32,19,,,260.0,260.0,,,0.0,,21.0,23.9,,,,,,,,,,,,,,,,,,,,,
13556,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-12,,,12.08,1353.0,1312.0,0.0,0.0,0.0,,41,22,,,300.0,280.0,,,0.0,,21.0,28.0,,,,,,,,,,,,,,,,,,,,,
13557,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-13,,,13.2,211.0,211.0,0.0,0.1,0.0,,33,22,,,350.0,360.0,,,0.0,,23.0,25.9,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,
13558,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-14,,,21.03,1029.0,1028.0,0.59,1.4,0.0,,32,18,,,30.0,30.0,,,0.0,,36.0,44.1,,,1.0,,,1.0,,1.0,,,,,,,,1.0,1.0,1.0,,,
13559,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-15,,,19.91,1456.0,1504.0,0.0,0.0,2.0,,26,16,,,290.0,280.0,,,0.0,,29.1,36.9,,,,,,,,,,,,,,,,,,,,,
13560,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-16,,,21.03,1330.0,811.0,0.0,0.0,1.0,,30,16,,,270.0,270.0,,,0.0,,30.0,36.9,,,,,,,,,,,,,,,,,,,,,
13561,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-17,,,14.32,929.0,909.0,0.0,0.0,1.0,,34,21,,,260.0,270.0,,,0.0,,23.0,25.9,,,,,,,,,,,,,,,,,,1.0,,,
13562,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-18,,,16.78,2302.0,2317.0,0.0,0.0,1.0,,33,18,,,310.0,310.0,,,0.0,,38.9,45.0,,,,,,,,,,,,,,,,,,,,,
13563,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-19,,,20.36,922.0,442.0,0.0,0.0,1.0,,31,14,,,310.0,310.0,,,0.0,,33.1,40.9,,,,,,,,,,,,,,,,,,,,,
13564,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-20,,,10.07,1021.0,2353.0,0.07,0.0,1.0,,46,28,,,240.0,200.0,,,0.0,,21.0,25.1,,,,,,,,,,,,,,,,1.0,,,,,
13565,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-21,,,7.61,1551.0,1345.0,0.05,0.0,0.0,,50,35,,,40.0,30.0,,,0.0,,13.0,19.9,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13566,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-22,,,8.72,2320.0,2319.0,0.1,0.0,0.0,,45,29,,,310.0,310.0,,,0.0,,30.0,34.9,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,
13567,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-23,,,23.04,2302.0,2301.0,0.0,0.0,0.0,,40,22,,,300.0,300.0,,,0.0,,36.0,44.1,,,,,,,,,,,,,,,,,,,,,
13568,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-24,,,19.01,7.0,19.0,0.0,0.0,0.0,,44,21,,,300.0,320.0,,,0.0,,33.1,38.9,,,,,,,,,,,,,,,,,,,,,
13569,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-25,,,8.72,2256.0,226.0,0.19,1.2,0.0,,36,24,,,40.0,330.0,,,0.0,,17.9,21.9,,,1.0,,,1.0,,1.0,,,,,1.0,,,1.0,,1.0,,,
13570,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-26,,,6.93,101.0,101.0,0.2,0.6,2.0,,35,31,,,60.0,50.0,,,0.0,,17.0,19.9,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,,
13571,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-27,,,3.36,1751.0,,0.0,0.0,1.0,,42,33,,,210.0,,,,0.0,,8.9,,,,1.0,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,
13572,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-02-28,,,9.17,1503.0,1715.0,0.0,0.0,0.0,,47,34,,,300.0,300.0,,,0.0,,15.0,17.9,,,1.0,,,,,,,,,,,,,,,,,,
13573,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-01,,,9.17,2227.0,2215.0,0.13,0.0,0.0,,43,29,,,90.0,100.0,,,0.0,,21.0,25.9,,,,,,,,,,,,,,,,1.0,,,,,
13574,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-02,,,17.22,1349.0,39.0,1.58,0.0,0.0,,59,40,,,280.0,80.0,,,0.0,,31.1,36.9,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,,,
13575,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-03,,,9.4,1520.0,1503.0,0.0,0.0,0.0,,55,32,,,320.0,320.0,,,0.0,,29.1,36.0,,,,,,,,,,,,,,,,1.0,,,,,
13576,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-04,,,17.45,1502.0,1519.0,0.0,0.0,0.0,,42,34,,,260.0,270.0,,,0.0,,28.0,32.0,,,,,,,,,,,,,,,,,,,,,
13577,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-05,,,21.92,1518.0,1518.0,0.0,0.0,0.0,,43,22,,,260.0,260.0,,,0.0,,40.0,47.0,,,,,,,,,,,,,,,,,,1.0,,,
13578,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-06,,,25.72,436.0,436.0,0.0,0.0,0.0,,22,13,,,310.0,310.0,,,0.0,,45.0,53.0,,,,,,,,,,,,,,,,,,1.0,,,
13579,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-07,,,6.71,35.0,58.0,0.05,0.8,0.0,,23,13,,,320.0,330.0,,,0.0,,17.0,21.0,,,,,,,,,,,,,,,,,,1.0,,,
13580,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-08,,,14.99,1708.0,1707.0,0.0,0.0,1.0,,37,17,,,310.0,310.0,,,0.0,,30.0,34.9,,,,,,,,,,,,,,,,,,,,,
13581,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-09,,,9.84,2053.0,2123.0,0.0,0.0,0.0,,32,14,,,200.0,190.0,,,0.0,,16.1,17.9,,,,,,,,,,,,,,,,,,,,,
13582,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-10,,,11.63,1510.0,1543.0,0.01,0.0,0.0,,50,26,,,180.0,180.0,,,0.0,,30.0,34.9,,,1.0,,,,,,,,,,,,,1.0,,,,,
13583,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-11,,,12.3,1329.0,1252.0,0.23,0.0,0.0,,53,38,,,310.0,320.0,,,0.0,,23.9,31.1,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,
13584,USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2007-03-12,,,8.05,1618.0,1707.0,0.0,0.0,0.0,,49,30,,,190.0,180.0,,,0.0,,17.9,21.0,,,,,,,,,,,,,,,,,,,,,
